Unidad_ID,Sector,Periodo_ID,IngRsos,Gastos,Activos,Pasivos,EBIT
UO_021,Tecnología,6,14639.164035225105,13606.620426937327,39838.83517614016,24949.368266631947,1226.6310672303719
UO_053,Tecnología,4,30626.558434707167,25628.79509528831,19241.188075280857,6929.504674061393,5266.549328514981
UO_083,Operaciones,5,35199.426499065565,25596.719397299177,10467.294577476077,8994.515158556202,10616.966496941235
UO_016,Logística,7,9859.78919761115,9153.467525158187,32041.793127305747,16813.02388751171,588.7356231248971
UO_028,Finanzas,8,15042.542173548873,10476.354003120226,26852.85353232249,9357.347498871088,3946.4935773569628
UO_004,Comercial,6,14994.351239213773,10739.859757261449,9743.459257429839,5187.171240109609,4651.358624441441
UO_115,Tecnología,5,13767.258083868654,11637.228475613374,22671.306442164267,14965.817456151337,2071.552164238222
UO_055,Industrial,3,33347.47782227502,28940.965607271948,32805.758421537095,19952.1868050697,4311.27033660412
UO_015,Operaciones,7,19991.989166314353,18498.412032875098,36648.7289348243,26267.067004657194,1379.2334573491605
UO_064,Comercial,8,19297.72667981428,12961.913327555556,17328.89493760816,5775.553722973945,6607.889355414123
UO_065,Tecnología,3,8087.450496462648,7111.289660016064,14547.17844214556,6847.711351642425,853.2290154029271
UO_112,Operaciones,5,30263.84410423499,25981.241380872296,37660.39509454902,29809.64684676484,4500.015524734195
UO_111,Industrial,2,11853.409214035288,7376.709571736764,8724.615682168294,3035.6097374969468,3892.5778264665073
UO_016,Logística,10,22696.507003537907,16693.918659866038,23462.239418894107,19081.641598814887,4955.3192397260245
UO_118,Operaciones,10,25303.25870471288,17686.165852289545,7926.636085682749,2815.0469534597933,7100.220357671752
UO_020,Tecnología,4,43491.869776521846,30730.122125384285,34174.1832875305,27362.329757115866,11389.300007600972
UO_064,Logística,4,11448.223000101107,10807.482076099172,15447.040191895898,7977.979816908538,740.4380687689796
UO_033,Industrial,8,4867.053110240371,4015.182999458633,38605.496488414654,25762.429851575638,700.2213705593531
UO_081,Finanzas,3,24147.225645472783,20553.796230199114,24217.908371346228,9486.936206157448,3128.6030674333174
UO_069,Operaciones,5,54190.212544178314,51037.21859567975,8656.518171256614,2940.6298965666942,3214.438997129203
UO_069,Comercial,5,40924.049496416534,29957.24824325145,42394.615458245964,18211.154910780522,10883.748311109137
UO_058,Industrial,2,24460.86341400829,21541.314042541293,45740.85499287197,17231.142265009614,2389.1863897441394
UO_039,Logística,9,17226.116410856604,12955.518181815674,30618.87401147483,14924.972296339056,3428.8674657278334
UO_077,Industrial,4,32976.85722847502,29822.185049862994,11419.15264195193,6950.038277608856,3770.5499217229326
UO_108,Logística,9,13537.608420085617,8978.549920394122,15008.79478678659,9804.580416491448,4848.71317597826
UO_036,Industrial,9,27950.179050924977,26040.906847116607,19677.995887647627,15229.211587575846,1806.4816705792982
UO_094,Finanzas,2,28360.002805860546,19187.529876047734,11822.665349259341,8201.902392803213,9063.98916665108
UO_068,Operaciones,9,37425.40211363603,26728.368046198066,49781.95975552978,33117.697392124806,9698.145541622054
UO_087,Comercial,9,87538.1536880012,75691.37741522003,19665.003897007795,10758.118274237657,11111.678041329324
UO_021,Finanzas,2,26801.361932628104,19774.42808125155,3561.6926407513884,2081.043801779492,7445.864096339513
UO_063,Operaciones,6,17077.518794486405,13881.870702904149,22106.202133387404,12129.949385815464,3684.980809376529
UO_085,Comercial,9,21746.60307596512,16431.74905862623,14634.039430863262,11784.786364010093,4643.332891025408
UO_006,Industrial,4,9094.835896786768,7820.008001460879,17240.97446873716,7551.551498732121,1448.3888319500154
UO_024,Comercial,2,15562.873212653363,10581.445543476684,14455.473063200141,4386.261182040811,4227.352358403009
UO_111,Tecnología,7,17950.240298743516,11137.411400645098,29267.35031497889,20217.649654035504,6036.145211970505
UO_053,Comercial,9,16948.859103796938,11948.526846878362,35306.15771164703,14880.744385212322,4074.621322332815
UO_095,Operaciones,6,23769.94950455415,18207.97225745577,21371.892376810392,17825.63465075301,4762.858746911832
UO_083,Finanzas,4,14600.19310251909,9618.709683999408,14711.919399542323,11996.508037732887,5812.998898369791
UO_102,Finanzas,1,38581.004914160614,27939.555540013767,17591.96736475749,6087.461463194011,10468.79716438186
UO_076,Tecnología,4,22028.746367030286,16301.141381606061,18247.06948489155,6638.886821053953,4760.019739186966
UO_078,Operaciones,3,21924.27697344451,13594.962321030125,11142.723646263292,6653.353219809852,9860.998447688808
UO_050,Comercial,7,18695.771265651758,15034.345370768082,25523.55905512843,16986.78608308826,4216.486794719373
UO_012,Tecnología,10,23803.67696202959,21649.925026240595,23766.33575573598,11050.039037113262,2373.1611247215465
UO_056,Industrial,5,33274.58370142519,21731.96401120916,45445.302724383655,33178.64435384503,13543.98432361875
UO_120,Logística,3,14277.424923470368,11553.760614578401,38300.179742488326,25161.288242473736,2418.754905860545
UO_015,Industrial,2,15850.269074371483,13197.864786365126,11951.296550762363,5914.630522694123,3009.2792300598053
UO_083,Operaciones,2,18923.06799438989,14131.125331126916,29500.98774667129,9299.38669871209,5156.113431044803
UO_092,Tecnología,5,11238.094024145792,9500.506626902978,10192.70930972233,7645.4510464460345,1994.5830020679248
UO_040,Finanzas,8,14623.294795740234,10876.163832276605,27379.758009019675,11741.869443810288,4192.157572025499
UO_041,Tecnología,8,17359.402392517775,13481.712046004872,13227.211722551992,10590.820045780032,3639.592501848384
UO_069,Logística,5,34104.84005704966,20550.675077191176,9760.003772899638,5389.221846175392,15041.862196243957
UO_069,Operaciones,2,25116.50966574816,21150.66402587861,21333.35748150156,13786.606871354965,3589.0209858352027
UO_006,Tecnología,4,24265.113896403043,20175.712738042945,3623.7320366506715,2985.11897943718,3809.01899553407
UO_087,Industrial,7,33706.601288315804,20676.9878443957,6306.995261509871,5160.2182831728105,10986.078668657818
UO_067,Comercial,6,20564.346560298804,14989.095926448552,16211.965662813367,8477.4272569911,6545.515105457664
UO_101,Industrial,10,26775.22838231247,25239.96742515092,18948.21593144964,8059.30788634025,1406.9152066216989
UO_033,Operaciones,7,20918.49810993885,15631.510812069131,14449.408203185953,11055.063717475168,5330.599582434609
UO_043,Tecnología,5,25151.710237320698,19509.701027083138,6990.715711574316,3913.7390636882283,5396.768755234307
UO_021,Industrial,2,16458.883999847953,15117.082622298709,11039.829708052737,4584.01545582764,1588.6542518582744
UO_084,Tecnología,8,6506.724248076815,5537.4933828169615,22804.783517646796,19216.569538943768,905.2806913492032
UO_065,Industrial,2,20596.170077132083,16553.647442387828,25567.28957259016,10709.179251600966,4492.933749910115
UO_103,Operaciones,8,44863.24169963424,39445.18150661702,17859.058356537647,,6188.326640762208
UO_111,Finanzas,7,35000.152623056354,31588.62451069697,36101.88173631578,11269.851649634922,3323.6560147205973
UO_017,Industrial,3,35692.60281711327,27123.195257006217,22889.60632122659,15413.614006503121,8151.809410402584
UO_093,Comercial,4,40866.47651806327,31315.487604495756,11516.391042702935,8026.982558267253,10497.475949211595
UO_008,Industrial,7,23024.837314149507,16925.968384415253,15240.30386900625,7416.313221303227,7106.1483159349955
UO_064,Operaciones,4,24310.35945986237,22811.556490484112,7771.980532547465,3823.8656669418997,1651.639944785226
UO_090,Industrial,9,16174.22253356491,13651.176269063357,16900.806231262795,8512.874394451368,2247.6571429117903
UO_028,Comercial,7,18806.60791658607,11831.765001478594,35145.79892250724,24886.568988639545,8058.197131546362
UO_098,Comercial,1,29968.00450124492,27032.214957289954,27205.489474221133,9110.581786192513,2803.774917839846
UO_090,Operaciones,1,40212.86380562614,30891.360291326695,41823.16265541185,35862.09940327094,9605.732606211845
UO_013,Tecnología,4,20543.027381104806,12820.16111243116,15036.996153510087,6518.727697275813,8746.719454462702
UO_108,Industrial,9,17586.82581636426,13935.819055001011,40443.445779332775,36391.171177756056,3195.9376369244605
UO_101,Finanzas,4,22032.28109618087,16436.24688789592,16058.883493497395,6470.342821660778,6232.885589027101
UO_013,Comercial,5,29750.564169200054,26990.07749936497,43606.04425984839,33268.26665761018,2866.669118541673
UO_038,Comercial,1,10700.787243829574,7184.488344537435,17798.79347242353,7725.522289537623,4069.5416121738117
UO_025,Industrial,2,6987.719452647628,6213.917661624249,27566.011468235276,9606.97775723143,672.2698347985203
UO_111,Tecnología,4,16726.199062541404,13300.523659818464,43698.42846710587,36049.455312706144,3316.98863889578
UO_062,Industrial,4,11963.836899406191,7406.974205879285,16057.694517226291,13091.047586990344,5163.550802600107
UO_023,Operaciones,10,17084.551296163743,16061.970093549078,20558.574685411208,11145.671638020867,825.931353471389
UO_086,Finanzas,6,20457.602250721888,15944.968920465122,39078.12221074802,28192.430042356078,3812.636115152214
UO_021,Industrial,6,17559.94606102004,12323.691291359046,16650.542902636607,10560.432997841484,6263.7445437118795
UO_054,Comercial,8,45534.873742250355,34801.95769465548,8163.796772538996,6627.155252517993,9790.111709693721
UO_063,Comercial,9,25935.61455047965,23348.542814641234,65238.445741798016,31903.79077855418,3079.1774780998458
UO_030,Operaciones,1,25597.17261919257,18089.933838971006,13604.301675726549,8355.808888020729,6553.914199515774
UO_075,Tecnología,1,30064.5967874004,20066.216432227917,19835.99767826581,11727.506440464444,9442.848118268586
UO_068,Industrial,6,12463.796501921863,8041.329115751651,36083.9700103889,18487.387335809308,4869.790134680619
UO_097,Logística,4,37032.67439585667,26080.29017822966,12517.759284637352,10450.739732103719,11643.604112554112
UO_111,Tecnología,4,21207.6629813322,18514.646717511663,9850.517314904817,3935.545215900715,2780.401840768177
UO_076,Comercial,1,30799.086475043187,23563.433306971616,20999.257901658595,8183.519658390302,7322.189194526064
UO_073,Industrial,9,12888.250785174625,8759.094456200393,6149.672831482509,3973.5847868032665,4696.404041607824
UO_032,Comercial,3,10128.622613710584,6666.302369013727,15172.750290192178,10537.42254833988,3095.243061981681
UO_075,Finanzas,5,33154.86788453571,23753.98137296875,20889.94451704072,8706.334609985017,9184.556796987132
UO_101,Tecnología,10,26587.720771293425,24699.28883312246,15337.082409819868,8196.604089433884,1628.169979884827
UO_024,Logística,1,14030.295330746389,10102.645327838418,7143.295004374201,6199.939363835044,4078.380006408249
UO_007,Finanzas,8,14259.354969112625,13487.117164864816,46934.42875530637,21025.23733964754,695.1821938245731
UO_072,Logística,3,38666.05615525012,29766.315510951375,19189.58364614407,13452.21325328961,8308.235630964364
UO_097,Finanzas,1,12152.546965210091,8053.5824551482965,42560.90001057909,31669.12460600607,4051.8275931618473
UO_089,Tecnología,10,50077.970341498854,45666.05268533389,15428.600632426875,8776.97943131414,3576.7779728237756
UO_001,Comercial,6,14040.33633357997,10686.442295272267,10635.926171766552,9173.652159102474,2806.4552687178475
UO_003,Logística,1,30308.87833107855,25713.59684051322,21194.744991059077,15726.374486662762,4937.04033315562
UO_104,Tecnología,3,18689.00687110938,17648.011510890632,15843.707925860364,9106.246354991139,1011.4185920150195
UO_028,Logística,5,29780.041969078025,18391.00359486652,8895.876423985374,5707.6042864905585,13050.882308969081
UO_043,Tecnología,4,16780.000317506245,10635.887350881523,43558.95362407515,31169.396204161523,6622.5476793563785
UO_097,Finanzas,7,20304.616378080274,17302.779040189223,12414.716547945236,8135.538903886746,2411.1969539564443
UO_046,Tecnología,6,22481.759886240743,15706.628650654176,5977.992983498642,4945.106689487287,7091.427778689977
UO_001,Finanzas,3,13345.122911627694,8867.907425255931,40010.59737468957,20570.776356862487,3749.6229578096827
UO_038,Comercial,8,31901.6232388924,19580.471694329688,13325.319024018367,6395.239601403977,13705.719657400536
UO_117,Finanzas,8,17041.26810231376,10355.064348027068,12522.792518984139,5363.553783078744,8000.731974538088
UO_091,Operaciones,2,19647.39507456802,17114.25566316168,6252.692486364421,2017.5549142273508,2564.7517695189526
UO_102,Comercial,7,13397.52560702446,8668.891714182939,51254.81746797922,16699.248976118102,5074.352828655359
UO_035,Industrial,1,6117.037383302005,4671.595002474002,8319.11907394608,6838.591373612589,1293.5634829535659
UO_074,Industrial,2,20019.981297939437,16257.503796694673,18677.40322415603,13205.594371203038,3668.5626671834593
UO_076,Tecnología,8,73593.18540368642,55189.23195925496,31181.248812459533,21712.110000389835,21025.378210934567
UO_074,Tecnología,1,32607.648093968182,19873.94831951581,23226.05899402563,15533.255921909216,11039.725240343736
UO_054,Operaciones,2,21815.36484965662,19071.548808517266,17399.685543117434,14085.593307858771,2486.485174582161
UO_098,Tecnología,1,19313.40291438947,11659.107898159522,6496.380697451426,3820.912280546541,7487.228317305097
UO_024,Comercial,5,22275.28276213742,19305.129148088166,11094.059884735485,9122.051879229457,3222.3183393246327
UO_028,Comercial,7,28956.777252438464,26427.593087291814,20184.700649353843,10408.584346838743,2403.6192306780863
UO_022,Finanzas,6,12204.90979950682,9171.916147649046,11245.18772126066,9626.156225774628,3551.917367568376
UO_109,Logística,6,38451.80228604328,30278.48202359329,20374.016683241454,14652.874385795405,6847.467302386356
UO_016,Tecnología,6,31498.35677942869,24157.481645143824,27147.657597070953,12333.351377473182,6961.511032806063
UO_013,Operaciones,8,31542.55491718273,23222.354929819365,32128.595286870837,20512.532279877294,9015.616025406836
UO_100,Industrial,5,27425.756508803628,24973.855134734167,8641.162361344168,5355.950883630328,2183.1600037543394
UO_100,Comercial,10,22243.57159668697,20305.638874555163,67372.19219029656,25785.985209347866,2059.1799745297562
UO_062,Comercial,7,30835.76874333285,22125.765762109295,28580.718946048168,18713.10407467634,7540.134463269903
UO_043,Comercial,3,29611.17393466989,24141.232474631277,18015.206896551943,8807.11895255827,4498.436720474774
UO_087,Logística,9,18452.95214503004,17058.234597518454,34673.186706601686,11491.015151250323,1183.2871354788829
UO_078,Logística,10,16534.412821749043,15488.12302610841,74551.44203512598,64799.64334205357,1226.2452719902326
UO_032,Tecnología,3,23177.28881105543,18035.07502213406,7606.572379711356,5209.697467818561,5248.6594304576165
UO_067,Industrial,6,47787.05547045764,36245.94071325704,15753.887111051645,13015.095248257881,12909.178998249494
UO_091,Operaciones,3,11854.306072160049,8268.888345851834,4328.347048316642,3054.227122772506,3345.4163187590448
UO_083,Logística,1,10574.887516536599,9893.919280537724,20243.53818405479,10409.02925697038,706.2072743991121
UO_086,Finanzas,1,23917.85238070036,15546.245436702266,22454.28054509041,13643.509248442766,8354.703442987025
UO_057,Logística,3,22594.094615761893,18141.710275240926,17614.94081297734,12426.425756739227,5246.223024688384
UO_065,Comercial,4,24020.69026187836,16787.88251794365,12176.703516722748,10668.635774149749,7949.071641876306
UO_069,Operaciones,2,24883.907763129388,17360.33045463468,5272.66544275303,2384.3081474216024,8217.379432882035
UO_049,Tecnología,9,19700.491677878996,14612.623106619852,22564.20793244195,18615.16095187921,4164.630594099226
UO_033,Logística,8,46394.29227350898,44054.977348837034,43185.52680125737,36899.730136566875,2385.792123873488
UO_115,Comercial,3,9892.656673730799,6125.910985004734,12649.701873427153,8883.244397081766,3717.0117692434824
UO_019,Finanzas,7,14555.897073109536,11680.956549256809,23483.092131505982,20166.339645609278,3366.9489518859873
UO_036,Finanzas,4,20918.15288208909,13155.431688208535,7038.239958130151,3791.6909711596036,7009.24659742214
UO_115,Tecnología,5,9685.697525082005,6335.243222263679,23726.025291798065,20684.579125276356,3041.989304104051
UO_070,Tecnología,4,20172.444083144113,15206.937052264113,14242.284797431716,10278.225771643287,4789.422701082883
UO_015,Logística,9,50550.85220008143,39361.97944885369,11413.466733731388,3711.6988775550967,10040.311302904867
UO_100,Tecnología,7,22257.69886497708,15370.662541858159,11427.543482456418,9646.260275939294,5865.506792219803
UO_120,Industrial,4,24719.56842439971,17569.680349653598,14240.325612917297,8411.528014617606,8172.078534668421
UO_097,Industrial,8,11730.148687679763,7395.136840092151,22685.01808715372,13071.02101156016,4436.063617078493
UO_024,Comercial,2,16184.6622164232,11428.425752453537,8206.666405796064,5251.281400917847,5443.72708021784
UO_027,Comercial,7,18258.788593067868,17132.138328463956,14210.420337564063,5536.816422202607,1275.8794930285628
UO_049,Comercial,1,18791.171766172873,17487.958596926386,17590.546977802303,10228.896543969515,1189.5950598160648
UO_075,Industrial,8,41807.11826777028,29984.374659035137,9326.139778320576,7448.567091501913,12048.49863464801
UO_113,Logística,6,29110.247250412427,23282.34308037853,52997.452270187,16391.554214555454,4856.317254754917
UO_023,Logística,5,12635.568609389718,11603.980405542285,10806.495980406598,5011.515711739561,1202.935781924055
UO_033,Tecnología,9,24915.67466997438,15003.330741582718,12068.3047394438,3638.2650401613114,9532.75157037381
UO_041,Logística,9,28257.40635998559,24972.179092729006,10026.784387551701,5508.983914852938,3145.5081073179604
UO_110,Comercial,3,38951.57625900349,36300.1168904132,53055.19428644892,39101.11083258227,2442.2649203986284
UO_111,Operaciones,9,48546.15836936389,30679.424768372694,25128.128051136933,19581.42289872103,17585.60944334542
UO_056,Comercial,9,13259.279210581872,8704.805507803623,10280.917605425953,8914.726115011183,4102.231564402129
UO_029,Industrial,2,14684.844351016485,13748.85008156406,35022.25289071726,23293.397331593726,889.1392472535507
UO_031,Operaciones,5,11745.330901827783,9256.953942121838,20341.516341904233,9210.152844035916,2786.9294896381134
UO_065,Tecnología,2,19594.223265926405,11853.894168468138,21043.606266575625,17981.525224190318,8775.228137612616
UO_098,Finanzas,1,27810.785365354594,19194.203096513687,14666.388743538122,11222.56597030079,7941.671152363112
UO_018,Logística,7,36086.252632702424,27334.624964674804,11502.853428900371,7415.396015892567,8643.158001274094
UO_082,Logística,4,21205.682944953838,17866.17210389586,22085.1266667194,15843.519367185847,3838.8609192536187
UO_006,Industrial,5,18771.14704707326,16079.479671726749,13003.159716196986,11112.367830331877,2210.0455358119275
UO_052,Comercial,4,23762.856661825743,22536.63455250631,53640.16308459235,39019.808046044054,1417.093371771232
UO_040,Comercial,6,14507.60899700113,10164.450420222121,8420.507148654115,4387.2922492957505,3855.307809709455
UO_065,Operaciones,2,62615.57705306001,49364.68302285397,45328.627418321215,32990.94205768706,14197.215872333152
UO_111,Logística,8,9859.290488533632,7755.9414170733035,16868.591669896534,5468.2390292071,2172.803085035538
UO_042,Industrial,4,24157.986043508008,17924.642006824346,21578.472224622277,11476.49614826049,6365.34319549288
UO_094,Tecnología,8,60585.02986533441,39938.05535588249,29729.486983115796,16166.711266650716,23614.855069524885
UO_068,Comercial,3,22101.481518164863,20822.02226900474,12355.42384028933,4943.441411507775,1075.5503667853702
UO_032,Logística,5,20029.880898757063,18000.073105482195,30289.2768893399,9506.328574335592,1905.6063107361995
UO_010,Finanzas,3,18421.565375739607,14265.965286308168,3552.7374101397286,1350.1423285700837,4219.185335883961
UO_107,Industrial,7,20126.73196826742,16325.514807666432,11707.749829115048,8110.81177206632,4274.527774010389
UO_069,Operaciones,3,43757.759555963115,29735.207821912365,10358.49583494554,8093.851968119649,12432.075121087651
UO_009,Comercial,8,7288.61663020681,5760.37939771614,8500.637099712594,7590.4066933180675,1713.4166974589348
UO_069,Comercial,9,47416.08758599092,39983.12019720203,15851.62182084736,8049.740504546053,7134.573834104116
UO_061,Tecnología,2,10807.77891527116,8433.401320696512,22730.20602707274,14993.469734326702,2078.9232068680612
UO_011,Comercial,3,19277.113368085083,18247.711845885835,27490.506313841262,23704.705670481784,1136.0419366078431
UO_099,Industrial,7,17771.970246051333,14465.843151383015,20837.84438965108,8339.827704552052,2765.11100415089
UO_091,Logística,5,29562.9342659994,21576.235577521256,12095.44145160483,8836.776539048205,8033.875715342386
UO_068,Logística,10,9906.415178174086,8621.089605085454,22503.13389453901,16944.572680112735,1061.1009298704128
UO_074,Logística,7,27752.64231058267,18307.360175300702,19429.95870233715,6866.262203176882,8902.812588232518
UO_103,Finanzas,2,60606.341490692575,44520.238744334274,31622.80133982492,25827.911328961727,16736.475455994238
UO_097,Finanzas,4,11141.286568524394,8037.721123899528,28743.35881375345,22645.82971755457,3173.2287468113177
UO_102,Comercial,1,24218.039874749113,18190.956431481372,18366.540706285075,5878.060819895577,5797.223542406913
UO_008,Finanzas,5,15819.662559519249,13820.4201004228,10526.468737316563,3733.218968609949,1942.5023538928438
UO_049,Finanzas,8,27253.67362949231,20970.6270072695,12188.277479982717,4015.7465726849537,5596.358768259652
UO_024,Tecnología,1,22238.357421897155,19523.166453246275,12966.525891945344,6494.2341709262,2667.2760896624286
UO_103,Finanzas,7,15982.610165146434,12814.395190283929,14925.70539290626,9038.610078715375,3742.618503392061
UO_033,Operaciones,7,28111.55954487794,20232.572575227274,21180.37356339363,13119.30631523982,8983.47255872848
UO_105,Operaciones,7,54294.27431103925,47968.58742010504,27697.69938621255,12757.561884529123,5428.0285751669635
UO_107,Operaciones,1,20021.22228367874,13682.531031924053,17489.024368167924,14812.471408249565,5146.461487828346
UO_019,Comercial,3,31567.360527556535,21419.52876338957,18209.065851300384,9486.152590206873,11907.564480616753
UO_002,Logística,2,11537.56509768122,8959.79642349735,19652.97063057906,6433.008715616939,2605.3505410978078
UO_055,Tecnología,5,13653.918262113424,9438.915956353154,13232.838867339122,6353.565854582025,4278.796910487983
UO_011,Comercial,2,27895.01112063854,16825.725701739357,10350.236466260596,6403.335807552855,12312.224465577907
UO_099,Logística,5,46261.16014515015,38253.544593316234,6290.131537346411,3427.700837501086,7414.055769932208
UO_017,Tecnología,5,26312.691660108463,20494.503942891482,11883.55018213545,5517.5978452716945,5776.081652907794
UO_042,Tecnología,4,18834.97861498445,14237.948646991326,23953.9201962614,9073.600045739317,5458.812950642129
UO_061,Tecnología,7,22018.663259994348,20663.171893235773,11828.334219101502,9362.111158267297,1448.8297903328564
UO_003,Operaciones,10,11787.514216599116,9429.0650054749,15635.758435541571,14036.019354203232,2031.7993086692645
UO_086,Operaciones,6,29799.82092292683,26885.429792819436,23857.615951453117,11874.538582297093,2486.8228451333753
UO_035,Operaciones,2,34240.57184379746,22215.542647274535,24647.079601145397,13037.630432319409,10602.539230328373
UO_085,Tecnología,4,17570.116883097486,14042.428560587989,9435.932515599963,6329.835979656117,3904.0385862418652
UO_089,Industrial,7,17413.114811964326,15737.849000327496,32801.699723637386,23980.17083106068,1538.1466477406252
UO_103,Tecnología,9,25158.198709416418,20229.380904238194,35468.84745106992,18983.55569507847,3985.222935472323
UO_066,Operaciones,9,17705.66868504082,15072.92361320199,9155.317029958229,7717.545079628762,3100.5042184615
UO_001,Tecnología,3,21310.041929478473,15560.917568071902,11000.52060310186,6996.357433729729,4989.580903786665
UO_007,Operaciones,1,62935.199369437156,39797.534696879884,36851.60346204295,21014.03893798324,18598.593380434577
UO_020,Operaciones,9,19467.216986965763,14800.245733451482,16512.746672440608,11360.830013471721,4176.251551460523
UO_043,Operaciones,8,18413.32606254048,13590.282814488166,4760.620193684174,4149.748402462256,4311.856200365067
UO_119,Industrial,7,15934.296809240113,14396.176089669072,7786.84536404537,6048.287119399172,1490.1345836942655
UO_006,Logística,6,31955.38485765136,21902.168241137104,15527.659941263802,5031.084152860026,11743.724632294174
UO_055,Tecnología,10,20118.356045412103,18878.19981404047,8974.786365885646,4481.882183460293,1428.2556468219907
UO_100,Comercial,7,15919.713783912228,14890.477891807519,14072.048565380635,8194.531164903392,1011.4896236418164
UO_115,Operaciones,9,42644.43296955047,29282.69863316515,18387.708943874277,8986.267228471275,12885.521616846852
UO_021,Industrial,6,44792.746743873104,32332.219129715755,43362.6071550635,31225.95702761098,12734.70451057713
UO_051,Comercial,10,16314.151774254764,14902.072362175462,15149.573371793147,12055.447077953337,1267.1740889008165
UO_046,Logística,3,8662.252089914047,8127.94512753856,34321.42520677659,25356.911152879504,438.59869171604447
UO_035,Tecnología,3,36452.190983553,27528.82899328601,42499.86154838162,37977.875093758696,10491.104375034192
UO_100,Industrial,4,15641.533937261374,11142.230526460284,42641.60938214869,19765.605018331375,3935.4488804212583
UO_008,Operaciones,10,32705.96642040887,25645.824448229396,21393.721198744333,17649.68514465284,6208.408504087058
UO_114,Operaciones,10,8225.119390940456,6915.015977083959,5552.6274620323775,4219.850276808296,1295.671486982525
UO_068,Operaciones,8,34416.75088416326,23944.28702458774,23777.497262871777,12300.271828767005,10437.332282350577
UO_107,Industrial,10,12021.043709100892,10311.237903397192,33827.85764483676,25048.673627296244,1380.452212070915
UO_016,Comercial,9,31741.557375680204,19618.824163063753,17177.569909707545,6225.934183288731,10415.632900372844
UO_067,Logística,8,22184.220656973226,13693.278360814718,51366.95377657524,39737.480033986765,8077.110134292226
UO_071,Tecnología,10,13670.97553398587,10050.910738535025,30209.149978076497,18711.49800030712,3886.111601619352
UO_064,Logística,2,17970.410866446273,13005.466991929663,25360.903281985647,12055.916664808245,4425.589026842991
UO_002,Operaciones,4,31043.950221120067,22055.84577176852,34607.59434576664,23999.203208514977,8711.322770043465
UO_001,Logística,4,23224.132861473616,17925.707588925372,22026.94841662321,15087.842893840645,5419.960688608101
UO_058,Comercial,2,29501.79801808795,21012.854887893584,4041.2676656482745,1720.3342386597892,9808.43896526536
UO_001,Finanzas,8,59172.97967427549,39485.55367017112,13366.630636748005,4253.775800683011,18317.736357958052
UO_102,Finanzas,3,10075.673106329596,7136.743768340744,36986.22467968055,20718.70485910193,2508.150792741924
UO_115,Tecnología,2,49444.50890383182,46537.98739137136,11108.270455481665,7128.256260015361,2894.0493099766913
UO_007,Tecnología,7,23206.274385980756,17262.908397077656,15770.817173696407,13026.114099316894,6529.908699373802
UO_088,Logística,1,14053.236102750105,10619.320439534997,9634.427994831278,8256.031127205244,2898.032186772242
UO_069,Tecnología,6,11325.852088579044,9080.963400656692,52593.8018967951,32465.266700475622,2177.2578169210306
UO_085,Industrial,3,20039.083179202844,18920.28651563558,49458.80967907102,37206.9767271988,902.9965135360267
UO_092,Comercial,3,34920.35080838562,23905.09095014308,10611.341520976279,5980.360688665778,8960.073129183807
UO_018,Operaciones,5,20665.59335988199,17327.040686798104,19700.096244730303,14728.763047996252,3315.78823516385
UO_088,Operaciones,3,46890.83244743676,39885.09087339007,11988.505219791008,5069.710056389919,6440.230542807097
UO_032,Logística,4,10661.689288168187,8663.30005303888,26081.115397075595,13631.003920040372,2274.2527196480937
UO_045,Operaciones,3,21893.72896298827,13814.995933791632,24484.850206345087,16662.841590476346,8408.843975988017
UO_033,Logística,7,11775.816729474782,9855.243391977685,29349.281453634758,9124.538382026974,1885.1832873315482
UO_074,Tecnología,3,26418.39802526933,16443.686670775503,22007.774771727767,16142.19191105454,9607.384114617038
UO_073,Tecnología,10,34318.63208171431,27751.75933937103,104950.46163243781,84099.04043076202,6559.637309918722
UO_049,Industrial,4,17847.506813870863,15328.392123279007,9732.691357517006,5250.640964467551,2056.0397739847567
UO_033,Industrial,2,5990.277826098678,4036.48558587351,6461.637110432343,3675.155940830942,2260.7668849398415
UO_097,Comercial,2,24330.210154218716,21765.02020240713,14244.781093740168,11549.231585333659,3076.4868510294873
UO_071,Operaciones,9,27401.94501667346,16732.28066859584,7038.898970350169,5387.522459471303,9310.294160758085
UO_068,Industrial,1,26961.019443049852,24139.13092401542,7365.208499470298,3482.931189289072,2393.393737701477
UO_028,Comercial,1,40859.355542344834,31098.675246745875,9889.325355540946,4889.140681787362,8369.10972382908
UO_087,Finanzas,10,12893.430024365698,8717.967221798508,10370.148867784508,7335.085660128689,4444.407799312959
UO_053,Industrial,1,30949.374030586572,20018.746864639666,10170.321883431177,6487.840095628691,11636.48701173222
UO_096,Comercial,3,39984.76382821525,37332.07497996324,24610.57162020805,9778.708973093999,3021.862666377353
UO_044,Logística,2,9051.685007135191,5661.222107656174,13310.208329213197,6468.201494340564,3731.986110306619
UO_080,Logística,3,25843.79759785793,17307.144075476048,16192.302517789027,13601.371643438859,8364.860791564359
UO_110,Comercial,5,17118.415357125898,12355.00780912284,30839.131466028746,21985.360595191523,4978.437980448199
UO_055,Tecnología,9,21146.689839377657,17278.583796120518,11386.759193920236,10152.259034300963,4159.428071778408
UO_010,Finanzas,2,26208.478434456807,20722.529683758636,15386.910520543584,11697.245056332988,5513.897399997985
