Unidad_ID,Periodo_ID,Plantilla,Costes_fij,CostesVariables,Crecimiento_Ingresos
UO_026,1,401,2021.3511164159713,3835.334787488985,0.22170581341021664
UO_019,3,159,2760.5322211876482,3283.2737218823468,0.1952408856678687
UO_049,7,329,11191.664807637377,13563.053193277232,0.21667358620326574
UO_074,4,491,6779.73466425395,10841.420688591068,0.15638239321639777
UO_086,7,99,9388.984291540151,8245.298840259393,0.05174824633579944
UO_053,1,399,4118.891000009094,4803.895209882585,0.039431406241707656
UO_006,7,201,7285.313226719196,12191.38585072169,0.16166054430370577
UO_062,3,93,2336.074140602412,4084.125113040348,-0.04763999681323954
UO_001,2,166,19616.948991706693,18734.450020562777,0.2279657401994303
UO_107,9,252,3694.680260758296,5071.148490308585,0.048134153599229235
UO_016,2,161,3640.7391191442257,6290.057266961132,0.15214879574621956
UO_120,3,455,4861.024525330925,11430.098896691725,0.09962556597336722
UO_052,3,481,7924.647235025826,10623.139415078494,0.10773059680986155
UO_007,4,169,3715.278827494525,9118.231659303105,0.19520245848053883
UO_088,7,151,7191.714353728571,10318.991627530526,0.15066802146856736
UO_035,7,258,9090.733777863503,10524.77180004973,0.00012359533828538993
UO_078,9,391,4844.839487786578,9172.253141681376,-0.0703096274305049
UO_068,10,334,6709.926954158774,19891.935053837933,0.23609362694611644
UO_105,8,181,19014.541638771738,18480.00739081258,0.2539576299007431
UO_015,6,339,4002.0586120670064,4778.3015121309145,-0.03420138683307253
UO_108,6,269,3463.1986160589063,6048.478736195836,0.023790826767812995
UO_057,5,147,3779.6819296151775,6249.602268025921,0.012936952772692939
UO_112,2,293,11686.70035527254,14466.845503869534,0.2749794242960619
UO_023,6,101,4952.235461219172,7812.103572576923,-0.01808904722772464
UO_083,6,251,13813.644225988954,22254.76158182769,-0.0333843071600672
UO_078,5,50,10255.19991140661,13927.141002563569,-0.0272645801007204
UO_091,6,253,3108.400017215881,4020.0626918000894,0.19194767043750674
UO_100,5,103,8164.4869542160695,9090.801922707336,0.25520793769859007
UO_119,4,61,12634.707240377245,20302.98267194052,0.05734696425330724
UO_102,3,221,3727.9103290345993,8803.15629619566,-0.0455680382534573
UO_086,1,270,5538.4997585170795,5589.317523124901,0.13428879896333598
UO_011,4,406,2663.5635083198836,6627.886198069852,-0.016026016668409554
UO_004,9,104,3738.169858350956,5910.388309720617,-0.07433942105390608
UO_058,7,202,5459.3135725020275,7241.934075900169,0.2544925513529904
UO_096,7,285,4065.189723323573,4430.143959989049,0.24833651053347042
UO_040,7,90,4474.907558591628,8059.70836998966,0.2903640641037095
UO_105,4,41,2616.1227646626144,4615.702157580155,0.08960190196245318
UO_058,7,426,3596.9638331950073,5485.609139826936,0.017600479284168857
UO_119,2,95,2895.14433184902,2281.8106975172796,0.207913498228161
UO_088,8,288,3832.649780435715,7169.038456296213,-0.0278020271664349
UO_098,10,187,6887.366552456014,20284.34680182204,-0.0026831692734877455
UO_116,8,398,1846.2060096654889,4669.8566260159505,0.002273050482952274
UO_067,9,416,7013.541759156466,13263.38330000908,0.280647763964872
UO_038,5,372,13624.984625755715,12254.999395492829,0.19192916753242958
UO_002,10,370,3044.696137364006,5291.73311501781,-0.046522082967138625
UO_087,8,259,11542.671012510045,15130.894672614351,-0.06286164875043729
UO_040,2,70,4306.847546353425,8624.424385066804,0.2371259414338047
UO_084,10,467,,3556.6402917157952,0.2209097292179046
UO_056,10,495,4741.241572123411,9617.772133827544,0.1683978312033421
UO_072,8,102,7265.3053374557185,9079.644349652208,-0.021559739041353554
UO_035,10,488,4853.823047031859,9718.141419906126,0.09211341555570848
UO_049,9,371,11192.313137128856,15061.996817142262,0.14109037818290956
UO_107,6,109,5239.6802130781825,5461.29003461924,0.2728550107361406
UO_067,6,401,5279.077249679023,9091.864604794002,-0.03223050392103577
UO_096,4,32,1893.359085303574,3159.9854196457745,0.10617872285844548
UO_095,8,176,4401.918403689113,6289.838467050376,-0.036899344448675195
UO_044,7,218,4644.572402315514,5622.696839160278,0.0775397362296609
UO_110,9,450,4661.000330247169,6258.900470408782,-0.019946010147630838
UO_031,1,173,17632.518444425856,13814.65728415553,0.23447448332608453
UO_065,10,217,10662.619505115801,14311.052968640743,0.0018945110550051825
UO_076,8,243,7801.625523401665,9718.275241077365,0.06684188649760969
UO_018,8,137,3888.422763275844,3945.3996493454397,0.0631150609968541
UO_088,9,170,4539.625698062515,5947.725550633154,0.24651798400870342
UO_036,7,263,13959.69767581481,20094.66637233073,0.20311898589290414
UO_062,9,94,5692.318778071015,10643.355037000545,-0.07696980439396639
UO_029,10,459,17770.340367062403,37337.812221329164,-0.07316501713273427
UO_089,8,232,3705.209060093113,6458.877164681889,0.12047889805228165
UO_023,9,294,6658.035780204153,6200.9590846988785,0.07108761094311739
UO_003,9,373,4720.994305265559,7008.313649583563,0.01023368821473683
UO_030,1,386,7665.381557709231,6073.157396331461,0.21704837528296214
UO_081,3,263,7162.606280354005,6441.9486019513415,-0.048545931240400235
UO_045,6,197,11574.426040017186,9819.684909601123,0.28962276514806073
UO_049,7,127,6288.646429946367,16635.87795122513,-0.09035899729913562
UO_094,4,310,4908.428501259735,7763.920877880739,-0.05270771015566256
UO_113,10,196,2611.8433091795005,2738.5748832960303,0.02452666171034079
UO_019,2,498,3246.6083698663892,3965.9811227471564,0.10365963810220125
UO_064,4,193,5870.537363300478,12232.770632299755,-0.013545536608270445
UO_005,6,112,1811.2495806291602,3736.8076392168496,0.19448605954161055
UO_104,4,473,1447.4295781288197,1960.4708909224564,0.04301676137039592
UO_056,10,119,12348.538907332519,14254.136445896826,-0.08458466664122498
UO_034,2,200,32677.952966793175,37861.282005283356,0.2510887869762577
UO_073,9,178,6418.39355616634,6672.063119287703,0.27754626923442516
UO_103,1,115,14684.440333223089,17977.078946516453,0.14742544897481769
UO_048,10,251,3239.8961246842514,7649.5054926510675,0.22261455542816208
UO_108,7,270,4468.738488109095,9132.243312143566,-0.05155538452267927
UO_026,9,359,12162.569592018588,10947.70384494494,0.007528112714665844
UO_117,3,425,3904.973115572735,5910.706968316074,0.0300926750712735
UO_005,6,86,4877.164285810677,9722.202034697597,0.2843012667793985
UO_088,9,411,8603.161972318247,9243.905204830158,0.10488905596294701
UO_031,9,256,4902.376120663289,5791.154286171368,-0.097034576474416
UO_024,4,38,14399.413492031339,17347.861249635513,0.052074329148038195
UO_085,8,306,3185.153675207764,6967.837016653636,-0.09689975965376943
UO_022,8,307,3543.806525437007,6746.1163456859795,-0.004877703811021664
UO_102,7,226,6706.839931968011,8260.026740439194,0.08188002685647097
UO_022,6,330,5215.225654756121,6648.791624266034,0.02935722216833464
UO_085,3,122,4161.605478380706,7291.544947510017,-0.08690631508593172
UO_057,4,178,5769.462338399497,5910.266260513209,-0.05346571103648823
UO_030,9,214,5604.942074618682,9088.761682006463,0.12035462448909318
UO_113,10,70,8749.52209836851,6275.708998538714,0.17824196175379411
UO_047,7,397,5152.629670242403,9168.191204597939,0.061819604893161045
UO_074,8,243,5828.773910117256,11376.274501134421,0.19259269856996278
UO_067,6,221,10087.244725043514,21209.49988958238,-0.03466684459394252
UO_039,1,111,7792.5183099932365,15892.546358604832,-0.05117682087692557
UO_093,9,174,4478.37686958297,11143.984531836877,0.2357814863773103
UO_089,3,195,2411.4107995710847,5026.5997282998505,0.035685339396879845
UO_066,3,129,5198.915047547029,6904.675851005658,0.07289916877776972
UO_077,9,318,3389.7173649686606,6257.042636340593,0.2790326409269186
UO_091,4,242,2876.769104245209,6563.178489109372,0.06964493117484372
UO_029,8,198,3547.883098091557,5930.1343833715455,-0.09860395765923831
UO_014,4,245,7612.392122209989,5774.2846945185465,0.2751887758199343
UO_004,2,472,4835.840389936448,7052.762290594559,-0.09435254660566882
UO_072,5,94,7658.766516149248,9010.106973389695,0.1649145134916792
UO_005,3,90,10243.734644956918,7427.459236446922,0.029156363813001407
UO_044,4,347,4996.010938984629,9361.950450534885,0.088156302624082
UO_091,3,228,1423.6714630582426,3303.1000423368982,0.11891406707847363
UO_024,1,453,4296.047370452789,3887.223833774854,0.0633840229182217
UO_108,4,464,5893.261804309426,7006.308849720984,0.20974751487286727
UO_107,9,122,4474.905321115534,6140.304625656572,0.2722825638657784
UO_098,7,60,8124.642175401755,7501.792723493389,-0.0654351791524527
UO_028,6,454,10688.907514095705,25465.184961220115,0.22010115249398923
UO_024,10,353,15292.311100114357,24680.26181697069,-0.04853154363974195
UO_118,9,299,3146.952328089083,4469.089816813641,-0.0678891267001569
UO_005,4,49,12543.009851823517,11042.352722355325,0.2823325810888515
UO_013,6,262,5756.026371819682,10355.216265545556,0.09571911259650961
UO_082,3,71,3787.791250375759,10403.64085876315,-0.038958683596284564
UO_055,3,453,2864.5648445943366,6024.774308367821,0.12798284528683587
UO_081,10,76,3633.6162014632328,4502.586678210278,0.005294855507821203
UO_030,10,209,4629.994339818494,7772.336320726986,0.08572360672319768
UO_102,8,98,10221.533099691354,9147.80615550188,0.14986383755196414
UO_083,5,392,5738.983393321841,10768.371904653472,0.2477079315479979
UO_086,8,456,5693.290333434278,8285.717092588886,-0.09876744069227668
UO_049,9,215,6232.324410753143,13832.233377003286,-0.0143437356336205
UO_113,2,480,7426.1040996875045,13257.204551844416,-0.06149178283248818
UO_082,7,216,8777.885730502157,18741.83576458447,-0.061160919376375
UO_090,2,50,2494.6200805994577,3525.0118084620503,0.278310965255962
UO_015,7,351,1977.9577092142165,1709.9560278202032,0.27443317380602095
UO_119,3,49,12245.634785964216,13274.096892916781,0.19972323188049326
UO_092,8,132,3144.20647942447,4752.104793427456,0.1572252169603662
UO_030,4,157,6437.685748464282,10955.204003248618,0.23918817854308125
UO_028,9,241,1977.447681278382,6345.905549314669,-0.07663650476377298
UO_084,4,493,1246.0897847928945,2621.5404235815354,-0.05220568275950863
UO_004,2,191,4511.965829851056,9615.711751499546,0.02684516931853359
UO_068,4,409,8831.297990734252,10522.593557210797,0.2329969519586054
UO_101,5,174,3919.507602118381,4869.55529723937,0.08889301710660408
UO_015,8,295,1099.7880833537633,2547.4730929994043,0.10142990537504734
UO_034,3,239,5029.80258409114,6774.758516207044,-0.008293828138476969
UO_075,9,295,7845.399065825117,14369.82345020896,0.15935499246941046
UO_087,9,31,1785.585306486588,4412.948552098617,0.2551368616249057
UO_099,10,104,7718.864411554212,7573.882037900047,0.03180568794338701
UO_043,3,241,5909.862258390042,5027.490482559386,0.14767437590795365
UO_099,8,68,5307.523349352122,8332.56312458116,0.032779585644728826
UO_075,6,199,6271.008963528341,6773.063625944149,0.21708764473373207
UO_061,6,29,2749.864265133685,4896.9008896850255,0.0899838947969269
UO_063,2,280,11546.811766544779,10097.920083195795,0.03578760888788185
UO_002,8,339,6736.59128897024,9834.455639450849,0.06801954168451677
UO_118,7,205,5347.8827714615145,5761.545450085886,-0.0635089914415087
UO_052,2,248,3338.820052153148,6852.11557782556,0.24644686132897622
UO_052,4,411,3413.1147001503014,3258.068242186311,0.283227622135242
UO_015,5,177,3219.849933113621,5418.07433802278,0.09096567189416663
UO_040,9,292,3376.356846537112,7139.090219428061,-0.011465116768744246
UO_028,10,342,18015.059254580756,20644.477005162604,0.16586247963557546
UO_095,2,40,2186.525177191022,5130.622834375431,0.08095259181645709
UO_096,7,35,1570.1346511330914,3223.30946682324,0.0009200323353678874
UO_098,5,499,12523.516435360689,16029.617459126997,-0.08462674260394039
UO_055,2,302,7217.082165518706,9971.766460307847,0.2558817807154049
UO_050,10,134,2661.3166510133556,7646.165140241483,0.21869374081801904
UO_022,3,25,11761.075845413709,19345.487799010712,0.23160242305575177
UO_029,5,317,6487.588955207003,8054.443266757353,0.07593589237255555
UO_117,10,419,10222.827904858439,15244.624534368626,0.201302156781371
UO_072,1,448,9296.247175641054,19597.51173964983,0.13249010555199825
UO_086,7,278,6859.135553301052,11119.24066464517,0.04991011856539723
UO_012,1,59,22093.776552433425,32268.991836835317,0.237096835248872
UO_087,6,295,3054.2144202535837,5778.667658291353,0.29950301921776734
UO_038,6,251,7214.284935948781,11600.097436783613,0.259712922909744
UO_120,1,26,6872.9525460065315,9514.078481181703,0.21047678867452232
UO_002,7,334,13999.092572563877,18722.37464401001,0.19900318887695076
UO_012,8,414,18912.78144263876,24881.883717552617,0.16009953720674194
UO_055,3,112,7547.592136980165,8514.928939721476,0.24144699873583084
UO_085,10,327,3904.541198965287,3860.565104982004,0.0972324991298664
UO_012,1,406,8604.4324966733,7964.378423497995,-0.027308195920802802
UO_109,2,40,5755.586317763088,8330.261028762405,0.2072198897076826
UO_095,1,456,22080.721953314718,14330.37148148532,0.2678025496703541
UO_009,9,499,4899.993020158983,10974.36582352735,0.03654091677219981
UO_079,4,433,,7610.549303701379,0.21319331918285425
UO_032,7,30,5414.53309279841,9069.698909195582,0.00948908123296563
UO_107,5,484,2025.2543744134139,3214.1575927247113,0.2770401093434728
UO_073,9,428,3415.262341593347,6033.5702207678,0.17338439680551468
UO_088,9,69,8821.723129654569,10650.67889114339,0.12771039487295885
UO_008,6,492,2275.4665129897176,4788.045553820794,0.21194806316142997
UO_116,5,284,6072.607521960821,7164.1269505714135,0.2252924682230167
UO_028,10,64,9515.500351852192,14912.899040125743,0.2569479592901388
UO_056,1,304,17383.578697432826,23826.880123306193,0.26044781313897225
UO_082,4,337,11135.580976161373,11412.833633253516,-0.0789236697785814
UO_107,5,290,10056.434530651768,15526.808329202377,-0.05083695679488183
UO_101,9,294,3620.1374671934714,8372.918100035518,0.23042435127488334
UO_036,2,418,2324.755499019943,4785.263488933887,0.27842066135207133
UO_117,2,442,15517.827316232708,23260.376213167925,0.023068739249576226
UO_037,3,54,5280.136782977641,6549.129977621074,-0.09655927262691387
UO_032,3,160,4287.669656162965,5635.2093002402025,0.02908207561407919
UO_085,7,163,11298.593030289827,17589.441004070257,0.05314565438902866
UO_039,1,342,6231.636557497147,11094.33939953394,0.20441334588936097
UO_049,2,264,7372.017827957108,9696.53012186884,-0.08096613374486435
UO_093,1,370,9862.225736142882,30493.74852015289,-0.0149439055629359
UO_018,9,330,5697.449042073314,5387.119102655066,0.2575874344778558
UO_023,10,212,5318.504822980157,10001.283546005645,-0.038071836219426385
UO_033,9,54,5337.771430659483,7501.731887845736,0.2036990607873371
UO_112,3,291,4785.900164337399,11157.725060580871,0.04452416623163033
UO_073,3,404,17609.325042560537,27051.39145337371,0.16506408596855446
UO_108,1,197,5683.654856376112,11899.33575639587,-0.07046139867880324
UO_051,5,289,5003.196943622705,13621.576814688924,0.014623178034417345
UO_043,3,337,9396.386434968505,16824.566952627327,0.069915894998688
UO_102,2,410,5835.0865557891875,8210.591400411668,0.2428850504311156
UO_004,3,170,5981.4169323765345,4987.053130582403,0.12539834305844708
UO_080,8,118,3297.5408958582448,5798.041982739791,-0.08190988276892433
UO_067,8,466,2500.4392900976827,2729.990056219516,0.22074662933045044
UO_072,1,48,11110.980206842389,24059.58796504919,-0.07819140441940697
UO_080,2,169,2777.883556036056,6504.346698087458,0.27374662559676033
UO_002,1,227,6182.28952688342,8141.7164060447085,-0.015313021583844177
UO_045,8,368,3420.922118462148,6960.001454222203,0.09517045786282191
UO_083,1,281,10551.355847620978,10873.87069734353,-0.07108761249347638
UO_088,6,229,11617.727026019633,10287.786938020557,0.12468495451910663
UO_080,10,432,4900.115948181767,10740.598529366172,0.09889148029139269
UO_115,8,108,2761.7205116304917,6360.05072647556,0.06409941395253718
UO_040,8,256,5178.440180811988,8432.725126095916,-0.08577083318638411
UO_119,7,267,5972.675911789733,11164.235116955668,0.25157455146060126
UO_002,8,277,6344.18738044616,8459.380362240063,0.221054639525145
UO_032,8,211,16354.76487593743,17290.34401569711,0.15321200813159633
UO_001,10,115,9725.40583345307,9869.602135260058,0.12889199305357218
UO_113,3,55,7992.274666701717,16420.77820174773,0.1779785725479325
UO_018,2,115,9420.714163514618,12792.18105949792,-0.042403993634253116
UO_103,4,423,9301.793145023476,17322.40387042145,0.2730576985265937
UO_064,5,458,10624.514581028892,8506.719141614378,0.013869316601856377
UO_032,2,56,2016.009661489505,5225.0394720280765,0.16259610897720092
UO_009,8,253,6498.890293340698,7035.026488027349,0.1427022724567619
UO_055,8,121,3031.9488440723717,9048.220251577732,0.15464559188624347
UO_067,4,199,5072.561311719253,8681.243575609,0.25158084923284496
UO_120,5,344,9673.320964506236,10324.657869655066,0.0183644826602479
UO_024,5,89,11919.373352071207,11316.2774282701,0.19957927530106293
UO_011,5,425,7518.612251840864,10124.821413968017,0.1393564255756677
UO_028,9,488,8025.6264485076,12380.694803310134,-0.06957586761814394
UO_016,9,486,11063.776513838066,21647.925861644115,0.06566187235279006
UO_093,4,126,7444.852309880988,8703.978121238624,0.23518062930629777
UO_105,1,290,25433.426959084863,31067.92291550869,0.026138955572234363
UO_012,8,373,6384.386740504576,11430.453572687271,0.09290555332515038
UO_110,1,66,3688.049948096136,5557.068435038221,0.09545542726146397
UO_068,7,474,10231.17240721675,10229.46713881815,0.14720394672234502
UO_090,4,484,9729.955113288626,7664.532160638769,0.2536071439160733
UO_004,1,127,8541.147642393187,13187.902900958328,-0.030584320485937427
UO_075,4,383,9799.114890403558,9032.967082691946,0.10184675305605026
UO_066,7,88,5371.052132659809,7900.68978699289,0.06970690371504484
UO_031,8,327,4253.096627276621,5736.893657632892,0.018368036040238553
UO_056,2,442,6713.42541027814,5709.030916217748,0.26784327078150894
UO_050,9,21,4891.24431020876,6619.896201323227,-0.09673156303691442
UO_067,5,238,5717.936057542403,8073.393184138416,-0.05115808294784916
UO_089,8,64,5046.265254389352,7986.878871265595,0.19333777996644383
UO_098,2,427,17947.885477621126,18246.596712750063,0.005376641874765387
UO_001,2,252,6695.485327169363,11216.689068701893,0.18927170443689736
UO_069,4,208,2856.9750842899093,4048.7730990688233,0.23290144428622514
UO_039,4,386,6012.59692066256,5713.490097806369,0.0018464067338120616
UO_052,3,367,7387.293783105937,11270.503105373482,-0.023222284854790318
UO_095,5,141,5252.1505179319565,4742.221693728092,-0.04187974692753689
UO_036,2,84,4584.730072616693,4457.1340990937515,-0.019964555647021515
UO_067,1,456,8159.312801642747,5834.494653578006,0.0068741556468766285
UO_102,4,391,3162.3374088882783,7339.38840898441,0.24749992661620354
UO_012,6,168,11586.43254255457,11194.816419268462,0.208001765300973
UO_061,6,268,5634.666793348507,7630.318760884467,-0.09926227323270337
UO_080,2,402,5857.788612316236,6654.721726496108,0.24964765683923915
UO_072,6,495,6197.543108950218,4020.9524777256743,-0.06847508011920894
UO_011,4,86,4881.039543728014,8383.094933659657,0.16210624701874912
UO_109,10,369,8365.173740162323,7370.064236492408,-0.03941009271326945
UO_014,1,404,3187.1646248866386,4833.441561546578,-0.07508967579561752
UO_091,1,78,11816.192116567805,21761.68228517145,0.2039082790084711
UO_082,2,134,6829.835486288998,4470.016667717142,0.0868812455423372
UO_054,4,135,8024.635620357801,8903.236675318863,0.13962500532446365
UO_008,8,256,11282.532090086954,12985.983511399221,0.07014120751898356
UO_033,3,66,4535.780368352475,4127.787807521257,-0.07313125499686315
UO_004,5,128,2679.4178892189566,2336.1760723255547,0.19584726651478987
UO_113,3,293,2420.2656545745554,4486.172909884165,0.22814044846753065
UO_030,8,132,11643.300046874849,18753.31437619194,-0.0834317827645199
UO_084,4,52,5386.689943510586,7382.1151714526495,0.05028687879357574
UO_094,8,418,19752.578880562825,37838.387070789344,0.12292661482806402
UO_091,8,299,3812.266614658337,7476.140688510313,0.1420733691067669
UO_089,9,311,10742.130174296211,11910.103814417846,0.13126117645651952
UO_054,2,335,9490.600705415342,24596.612171000226,0.17717626156085178
UO_006,10,181,8892.71128630508,18412.92551486141,0.28672648096780917
UO_005,7,109,9767.650607347763,20568.058010922196,0.056234608451484425
UO_078,10,70,10859.308114088872,23084.290575348445,0.12264942678223575
UO_051,1,443,7239.222766346129,14641.296701406323,0.1796314517855996
UO_014,4,425,6334.702079316473,9851.325020398537,0.13696952883112198
UO_034,4,163,9932.039312498704,14079.921569751608,0.05470041200367268
UO_041,4,123,5147.661712130955,7872.100291362443,0.14963171517993054
UO_089,7,189,4322.882036473137,3389.119354179975,0.16004461217606455
UO_039,5,35,7445.2592516375025,10150.386737325449,0.1339873901305347
UO_018,5,152,7256.22361727559,9555.277328387127,-0.017955735699051664
UO_020,3,409,2888.165791536712,6904.316065106756,0.10239254326097277
UO_107,10,189,6159.881809960001,10095.223241589661,0.2537427239042802
UO_008,5,491,11348.956770281031,10628.876502355131,0.2474407512128974
UO_026,5,49,5900.915274263778,5203.443462488118,0.20031516999840446
UO_118,8,179,6919.903774296984,11291.228518402235,0.17887820577489003
UO_085,2,456,2715.4902810301887,4889.302399208821,-0.038688344895819654
UO_027,8,166,8001.760746710957,11924.400292273993,0.08378586580177969
UO_032,4,326,4151.030165755611,5763.224733444939,-0.05561947610100235
UO_042,9,256,2358.250228878193,2498.2092048268446,0.2269137798544079
UO_050,8,431,4004.4605106967915,4839.539530930633,0.016417282575900444
UO_081,5,194,6301.647533939219,8896.61276338085,0.20674634569963754
UO_049,5,91,15267.181426447194,16572.835494052782,0.2258315566035611
UO_065,9,403,12763.96683408181,19019.237278329725,0.2569984389646164
UO_063,5,382,4317.441016617738,6274.9735543303705,0.20153203139510537
UO_027,9,146,16142.979087148136,26983.922745026208,0.1258916002029525
UO_118,6,404,10571.926038840527,8018.644256463499,0.1392739658906785
UO_100,1,215,9611.44907397445,16999.022833342213,0.028232910729047683
UO_075,8,204,3624.7536100298294,5109.109173023649,-0.029201523443821875
UO_105,1,169,3963.6286934874565,4557.805718279331,-0.04774551807048795
UO_105,2,233,5474.4752889055035,7287.932732551543,-0.027190591553291427
UO_035,6,113,11609.388758033429,16223.31024864866,0.273580754961139
UO_038,5,77,20936.022040408432,14884.971686001454,-0.034226698319726495
UO_038,2,238,17655.098038231856,17200.878867236224,0.18949497797141993
UO_042,6,238,5672.208076188909,4749.9799082414775,-0.026148582674110132
UO_042,7,32,1768.1953351340792,2661.7063263155464,0.2901159080863095
UO_049,3,442,6684.724482393696,11805.564893491306,0.04663381419027898
UO_111,8,302,3620.642652384112,5121.692076409425,0.06485457161162797
UO_057,4,442,5537.875372607293,11809.771004854209,0.06180463151286153
UO_100,10,396,7774.338303509967,7585.832165087186,0.22658367362408346
UO_054,9,475,,3879.819714161122,-0.012683790103156192
UO_010,7,159,3173.234384374737,2724.1382191122357,0.23240989436225176
UO_060,3,427,7871.773270676435,8060.93690903376,0.16282354177683248
UO_040,5,293,3325.0186798324776,8298.23615852475,-0.011887932881230023
UO_001,9,138,4808.517119981818,4559.273614360775,-0.07383698166363573
UO_120,9,290,1916.8540217159907,3167.1480322562634,0.20999701657558348
UO_086,8,463,4397.927415750687,9513.727815845677,-0.012414781673525305
UO_064,8,419,15532.286280412007,26715.66020281132,0.255626731889132
UO_081,9,116,15168.72523337912,24741.388928121363,-0.04808588905410436
UO_012,5,349,3139.4241347292123,4255.557345063969,0.1465458259230009
UO_108,9,66,5077.146180687176,5274.964569470537,0.17686735748860447
UO_057,6,171,5190.571443566989,13426.13071479236,0.16308096582288764
UO_077,6,192,2528.1679335814297,4712.444182395066,0.026411925798501767
UO_089,10,294,3742.239471621931,6126.328014203374,0.25020940928818736
UO_026,6,366,6875.301014006265,11403.649571203561,0.20792212669949892
UO_110,7,256,10565.894914132261,21895.31448759209,0.1040825366485123
UO_040,9,444,9002.252345341656,5496.162736097968,0.14131721117537951
UO_110,3,50,2991.7969220061354,8723.522352037733,0.12654849077894945
UO_103,6,232,2406.3283997536255,2802.6698301098236,0.27867943093817005
UO_113,10,291,2557.3748952658393,5018.6776854645195,0.25856529471171574
UO_043,5,426,6474.658004618739,9095.82063030141,-0.005801085937571976
UO_097,4,97,10371.882281984123,13010.390410288564,0.0051039110860180426
UO_072,8,298,11111.372844569478,12786.436254254055,0.29257522885297294
UO_013,3,60,1916.4079127744494,6063.276814873424,-0.0053757192188525205
UO_090,2,165,14322.22921652059,20411.605351520757,0.28139172979303806
UO_056,4,439,5405.793419938953,8510.259912985266,0.15990148203869806
UO_017,3,31,5661.418604050561,5516.61226130815,-0.07995622438357297
UO_088,7,267,3888.3069795074466,3965.1019821455993,0.034290879784333456
UO_024,4,248,2451.510679893484,1738.093292436339,0.09046162876515665
UO_076,10,350,6635.831969327926,7855.422774642213,0.2332371565801807
UO_095,9,472,5245.4405303738995,11052.384970059793,0.03143416531014065
UO_058,5,198,5315.948224310278,9027.318587137479,0.024231324849818575
UO_080,3,360,5151.4405635720395,9326.778383535615,0.2681053036114657
UO_106,2,179,4661.4342923182,6645.76539803766,-0.06838626183953062
UO_061,6,240,2569.128310715944,3002.7060034982424,0.12060848588599815
UO_080,6,346,4826.930881127289,6799.524984922828,0.10169570793924132
UO_094,1,183,9145.085627187173,16285.742424027392,-0.07706609591099585
UO_028,7,187,3461.1767240692893,6929.51079363458,-0.06489631179227576
UO_067,5,401,8057.61492924219,11512.576877204649,0.05278697319120185
UO_097,7,238,3583.9994926783424,4858.148852489591,-0.04633551226208761
UO_051,4,89,7214.359204534455,15481.064289961334,0.09122876177914235
UO_088,5,441,6418.792570499972,9860.590702996984,0.14355555416287175
UO_094,7,457,3709.857051941114,6035.390174569912,0.1765586738011907
UO_104,6,279,9745.060997753495,11036.96502249279,0.11858802636830582
UO_112,1,449,2852.8677883242267,6155.854603731184,0.05186400635732499
UO_092,1,82,2969.3557225759773,6692.548968580241,-0.04809654935814578
UO_111,2,477,9199.768045818308,6389.904643436533,-0.0010058340771689905
UO_039,3,265,8355.182889134241,14284.005069838802,0.06776867080634141
UO_066,1,69,2554.5355291679502,6533.231385600973,0.2696457933609202
UO_077,10,305,7386.77812756169,10790.717773871154,-0.018959767522241974
UO_101,2,253,10838.953821169873,16346.984584459613,0.06533769237306217
UO_074,2,476,6564.780051451839,7426.08605280006,0.1929235429496217
UO_040,7,35,8167.308964155502,8820.242878308565,0.1820813408007578
UO_013,6,455,6995.353650247384,7515.295214738338,0.2862370377895772
UO_019,9,23,5133.170623116689,6638.715136409522,-0.02363948132813025
UO_006,10,301,6612.656156660623,8068.881334776388,-0.09339215536001527
UO_018,5,176,2229.967812076339,6164.742283142046,0.028929304394881117
UO_104,3,239,1764.3858488348346,1107.5401684057197,-0.04012295500691359
UO_009,1,414,7407.656737945038,5539.372620726246,0.11938762095340247
UO_081,1,367,12349.463190561179,8056.434747098535,0.2595116221000935
UO_068,2,383,2019.6643981132554,2977.5159516180997,0.17529073318901714
UO_054,3,499,5464.326798759303,5013.338506284774,-0.045680457459950044
UO_050,10,427,5624.315849339978,9631.5121950551,-0.053563990241805026
UO_070,10,70,16213.902334724678,26321.51525919298,0.26457992531017094
UO_011,5,61,3935.0104115669683,8545.823969841469,0.09504381995696015
UO_055,7,442,2521.2879093532406,3311.1629779387963,0.2694691967957189
UO_118,4,154,5762.719756278019,4780.059263903444,0.1944870862172066
UO_042,10,293,7192.313620709717,17142.76759319083,0.2973393842541604
UO_090,6,278,2146.4593175747923,6820.40081100847,0.24849109706438935
UO_011,6,210,4252.722084519428,5476.345120817848,0.06568487690472208
UO_072,2,275,6479.9162656305725,5559.618151124211,0.2032911310206362
UO_117,6,255,4120.517793110484,4876.093086237974,0.08849126692797801
UO_067,5,295,7821.1041474026315,12056.372866891987,-0.006771082760354166
UO_002,6,373,13755.388472741593,18569.913889671407,-0.003588296497456206
UO_082,4,497,10944.301315719897,10547.180613316119,0.058928857784725425
UO_066,1,92,6212.789150847373,8070.499884953054,-0.055413509595129855
UO_026,9,93,7301.52167789426,10100.33317404894,-0.02889348604454245
UO_076,3,142,1666.4914059444106,4238.401783174544,0.10024347348803961
UO_037,1,89,9666.538205477174,12550.969309733815,0.28156899094472243
UO_090,4,420,7762.354667444201,7770.364027056577,0.13107453680689005
UO_036,7,98,4677.328377803003,6547.291079125987,0.06339869967520895
